id,module,name,path,route,evidence_level,evidence_ref,status,notes
API-WEB-0001,admin/articles,getArticles,admin-js,/api/admin/articles,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getArticles; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0213,admin/wallet,reviewBalanceAdjust,admin-js,/api/admin/wallet/adjust,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=put; client_fn=reviewBalanceAdjust; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0214,admin/wallet,getUserWallet,admin-js,/api/admin/wallet/user,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getUserWallet; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0215,admin/wallet,getUserWallet,admin-js,/api/admin/wallet/user/:user_id,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getUserWallet; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0216,admin/weixin,getAuthMini,admin-js,/api/admin/weixin/mini,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getAuthMini; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0217,admin/weixin,getAudit,admin-js,/api/admin/weixin/mini/audit,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getAudit; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0218,admin/weixin,authBind,admin-js,/api/admin/weixin/mini/auth,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=authBind; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0219,admin/weixin,getCategories,admin-js,/api/admin/weixin/mini/categories,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getCategories; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0220,admin/weixin,getPages,admin-js,/api/admin/weixin/mini/pages,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getPages; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0221,admin/weixin,publish,admin-js,/api/admin/weixin/mini/publish,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=publish; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0222,admin/weixin,getRegisterWx,admin-js,/api/admin/weixin/mini/register,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getRegisterWx; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0223,admin/weixin,getMiniTemplate,admin-js,/api/admin/weixin/mini/template,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getMiniTemplate; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0224,admin/weixin,getTesters,admin-js,/api/admin/weixin/mini/tester,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getTesters; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0225,admin/weixin,uploadCode,admin-js,/api/admin/weixin/mini/upload,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=uploadCode; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0226,admin/weixin,getMiniVersion,admin-js,/api/admin/weixin/mini/version,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getMiniVersion; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0227,admin/weixin,authServiceCode,admin-js,/api/admin/weixin/service/code,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=authServiceCode; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0228,admin/work,getStatis,admin-js,/api/admin/work/statis,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getStatis; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0229,editor/fonts,fonts,editor-js,/api/editor/fonts,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=-; extract=axios-style; platform=editor-js; R10 may refine auth/body
API-WEB-0230,editor/fonts,list,editor-js,/api/editor/fonts/categories/list,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=-; extract=axios-style; platform=editor-js; R10 may refine auth/body
API-WEB-0231,filems/sts,getSts,admin-js,/api/filems/sts,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getSts; extract=named-request; platform=admin-js; R10 may refine auth/body
