id,module,name,path,route,evidence_level,evidence_ref,status,notes
P0C-0159,P1,post,bearer-or-token-header,/api/admin/queues/rule/set,S,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown-post; entities=queue_info; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0160,P1,put,bearer-or-token-header,/api/admin/queues/update/,S,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id?; idem=likely-idempotent-put; entities=queue_info; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0161,P1,put,bearer-or-token-header,/api/admin/queues/update/:id,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=likely-idempotent-put; entities=queue_info; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0162,P1,put,bearer-or-token-header,/api/admin/queues/update/:id/user,W,static R10 skeleton,method-resolved,"req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=likely-idempotent-put; entities=queue_info,user,user_info; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack"
P0C-0163,P1,post,bearer-or-token-header,/api/admin/receipt/add,I,static R10 skeleton,method-inferred,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=non-idempotent-create; entities=receipt_template; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0164,P1,delete,bearer-or-token-header,/api/admin/receipt/delete/,I,static R10 skeleton,method-inferred,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id?; idem=likely-idempotent-delete; entities=receipt_template; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0165,P1,get,bearer-or-token-header,/api/admin/receipt/detail/,I,static R10 skeleton,method-inferred,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id?; idem=yes-safe; entities=receipt_template; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0166,P1,∅,bearer-or-token-header,/api/admin/receipt/edit/,S,static R10 skeleton,method-unknown,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown; entities=receipt_template; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0167,P1,get,bearer-or-token-header,/api/admin/receipt/list,I,static R10 skeleton,method-inferred,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=receipt_template; list-like GET; pagination params common in admin SPA; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0168,P1,get,bearer-or-token-header,/api/admin/seo/preview-token,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=-; list-like GET; pagination params common in admin SPA; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0169,P1,post,bearer-or-token-header,/api/admin/seo/profile,S,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown-post; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0170,P1,post,bearer-or-token-header,/api/admin/seo/publish,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown-post; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0171,P1,post,bearer-or-token-header,/api/admin/seo/translate,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown-post; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0172,P1,get,bearer-or-token-header,/api/admin/shops,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=shop_page; list-like GET; pagination params common in admin SPA; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0173,P1,post,bearer-or-token-header,/api/admin/shops/add,S,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=non-idempotent-create; entities=shop_page; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0174,P1,delete,bearer-or-token-header,/api/admin/shops/delete/,S,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id?; idem=likely-idempotent-delete; entities=shop_page; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0175,P1,delete,bearer-or-token-header,/api/admin/shops/delete/:id,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=likely-idempotent-delete; entities=shop_page; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0176,P1,get,bearer-or-token-header,/api/admin/shops/detail/:id,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=yes-safe; entities=shop_page; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0177,P1,put,bearer-or-token-header,/api/admin/shops/detail/config,W,static R10 skeleton,method-resolved,"req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown; entities=auto_backup_config,batch_config_response,intro_splash_config,shop_page; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack"
P0C-0178,P1,put,bearer-or-token-header,/api/admin/shops/update/,S,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id?; idem=likely-idempotent-put; entities=shop_page; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0179,P1,put,bearer-or-token-header,/api/admin/shops/update/:id,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=likely-idempotent-put; entities=shop_page; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0180,P1,put,bearer-or-token-header,/api/admin/shops/update/:id/default,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=likely-idempotent-put; entities=shop_page; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0181,P1,put,bearer-or-token-header,/api/admin/shops/update/:id/dy-default,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=likely-idempotent-put; entities=shop_page; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0182,P1,put,bearer-or-token-header,/api/admin/shops/update/:id/xhs-default,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=likely-idempotent-put; entities=shop_page; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0183,P1,∅,bearer-or-token-header,/api/admin/shopsr,S,static R10 skeleton,method-unknown,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0184,P1,get,bearer-or-token-header,/api/admin/tabbar,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=-; list-like GET; pagination params common in admin SPA; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0185,P1,post,bearer-or-token-header,/api/admin/tabbar/add,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=non-idempotent-create; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0186,P1,delete,bearer-or-token-header,/api/admin/tabbar/delete/:id,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=likely-idempotent-delete; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0187,P1,get,bearer-or-token-header,/api/admin/tabbar/detail/:id,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=yes-safe; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0188,P1,get,bearer-or-token-header,/api/admin/tabbar/list,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=-; list-like GET; pagination params common in admin SPA; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0189,P1,put,bearer-or-token-header,/api/admin/tabbar/set-active/:id,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=likely-idempotent-put; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0190,P1,put,bearer-or-token-header,/api/admin/tabbar/set-hidden/:id,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=likely-idempotent-put; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0191,P1,put,bearer-or-token-header,/api/admin/tabbar/update,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id?; idem=likely-idempotent-put; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0192,P1,put,bearer-or-token-header,/api/admin/tabbar/update/:id,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=likely-idempotent-put; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
